# a combined early aftershock catalog following the Ms6.8 Dingri mainshock
# see the referece Yao et al., (2025), JES for more details
# yyy  mm dd hh mm ss.ss   lat     lon   D(km)   Ml   seqID
# mainshock listed in the CENC catalog           Ms
  2025 01 17 02 57 19.46 28.3725 87.5745  3.88  1.42 26063
  2025 01 17 02 57 26.81 28.8860 87.5137 11.16  1.12 26064
  2025 01 17 02 57 49.20 28.3767 87.5712  5.87  0.62 26065
  2025 01 17 02 57 56.85 28.9880 87.5057  7.43  0.77 26066
  2025 01 17 02 58 21.51 28.4758 87.4667 10.44  0.86 26067
  2025 01 17 02 58 29.03 28.3733 87.5760  4.91  1.04 26068
  2025 01 17 02 58 50.18 28.5223 87.4522  4.86  0.66 26069
  2025 01 17 02 59 19.00 28.4453 87.4945  4.71  0.56 26070
  2025 01 17 02 59 40.10 28.9113 87.5555  9.02  0.92 26071
  2025 01 17 03 00 04.46 28.4503 87.4937  4.63  0.43 26072
  2025 01 17 03 00 36.32 28.8533 87.5388 13.54  1.50 26073
  2025 01 17 03 00 39.88 28.4920 87.5175  5.62  1.21 26074
  2025 01 17 03 01 02.06 28.4612 87.4790  7.26  0.96 26075
  2025 01 17 03 01 47.32 29.0013 87.4058  4.33  0.81 26076
  2025 01 17 03 01 58.13 28.9300 87.4957  9.02  1.34 26077
  2025 01 17 03 02 33.29 28.4953 87.4833  6.06  0.48 26078
  2025 01 17 03 02 45.29 28.4982 87.4332  7.94  0.57 26079
  2025 01 17 03 03 13.25 28.5027 87.5255  8.04  0.18 26080
  2025 01 17 03 03 37.08 28.5672 87.4295  9.84  1.11 26081
  2025 01 17 03 03 58.93 28.5700 87.4352 10.33  0.46 26082
  2025 01 17 03 04 06.88 28.4557 87.5203  6.63  0.39 26083
  2025 01 17 03 04 29.28 28.9145 87.5378  4.90  1.36 26084
  2025 01 17 03 04 32.34 28.4273 87.5362  6.47  1.30 26085
  2025 01 17 03 04 39.37 28.3468 87.3572  7.30  1.31 26086
  2025 01 17 03 04 44.36 28.9717 87.4952  8.75  1.15 26087
  2025 01 17 03 05 25.16 28.3503 87.3572  6.79  1.60 26088
  2025 01 17 03 06 02.59 28.6648 87.4812 12.43  0.96 26089
  2025 01 17 03 06 16.51 28.4573 87.5500  5.39  0.55 26090
  2025 01 17 03 06 57.23 28.5132 87.4120  8.32  0.46 26091
  2025 01 17 03 07 11.22 28.8295 87.4928 13.96  0.56 26092
  2025 01 17 03 07 17.56 28.4398 87.4857  9.59  0.46 26093
  2025 01 17 03 07 30.23 28.8783 87.5200  4.66  0.62 26094
  2025 01 17 03 07 40.35 28.8538 87.4913  9.75  0.76 26095
  2025 01 17 03 07 55.15 28.8975 87.4755  8.44  1.24 26096
  2025 01 17 03 07 57.96 28.6785 87.4982 12.21  0.74 26097
  2025 01 17 03 08 01.05 28.3265 87.5975  0.26  1.38 26098
  2025 01 17 03 08 23.62 28.8470 87.4103  7.41  0.92 26099
  2025 01 17 03 08 43.54 28.5045 87.4745  8.80  0.41 26100
  2025 01 17 03 09 01.51 28.5007 87.5137  5.84  1.01 26101
  2025 01 17 03 09 23.69 28.8055 87.6077 12.36  0.91 26102
  2025 01 17 03 09 27.44 28.4845 87.5035  7.93  0.76 26103
  2025 01 17 03 09 36.09 28.8260 87.5715  8.75  1.04 26104
  2025 01 17 03 09 59.94 28.4682 87.5172  5.86  0.43 26105
  2025 01 17 03 10 04.62 28.5883 87.4395 12.42  0.50 26106
  2025 01 17 03 10 24.48 28.8620 87.5085 13.07  0.49 26107
  2025 01 17 03 10 27.79 28.4483 87.4892  9.05  0.35 26108
  2025 01 17 03 10 55.17 28.4705 87.4923  8.95  1.80 26109
  2025 01 17 03 12 09.34 28.8967 87.5330  7.61  0.64 26110
  2025 01 17 03 12 31.67 28.3503 87.4025  3.21  0.88 26111
  2025 01 17 03 12 41.72 28.9628 87.5007  8.52  0.91 26112
  2025 01 17 03 12 53.28 28.4210 87.5345  5.78  0.38 26113
  2025 01 17 03 12 59.45 28.6807 87.4222 13.07  0.20 26114
  2025 01 17 03 13 15.32 28.4635 87.5432  8.80  0.20 26115
  2025 01 17 03 13 26.02 28.6503 87.4702 13.30  0.72 26116
  2025 01 17 03 13 33.10 28.3888 87.3495  4.45  0.77 26117
  2025 01 17 03 14 43.00 28.4643 87.5563  5.02  0.68 26118
  2025 01 17 03 14 54.44 28.6930 87.5128  7.31  1.27 26119
  2025 01 17 03 15 05.30 28.6713 87.5402  8.99  1.16 26120
  2025 01 17 03 15 22.40 28.6947 87.4837  7.42  1.56 26121
  2025 01 17 03 15 51.20 28.8843 87.5158 12.19  1.11 26122
  2025 01 17 03 16 09.36 28.4598 87.5320  5.88  0.45 26123
  2025 01 17 03 16 35.80 28.6552 87.4752 13.31  1.35 26124
  2025 01 17 03 17 35.31 28.6935 87.5127  7.10  1.23 26125
  2025 01 17 03 17 56.71 28.4743 87.5088  3.91  0.43 26126
  2025 01 17 03 18 41.05 28.9112 87.5053  6.23  0.81 26127
  2025 01 17 03 19 10.79 28.5077 87.5953  0.09  0.66 26128
  2025 01 17 03 19 21.18 28.7623 87.4717 14.64  0.93 26129
  2025 01 17 03 19 43.58 28.8897 87.4887  7.84  1.25 26130
  2025 01 17 03 20 02.05 28.4392 87.4765  3.34  0.69 26131
  2025 01 17 03 20 16.37 28.4207 87.6742  5.83  1.25 26132
  2025 01 17 03 20 45.17 28.4680 87.4700 10.89  0.42 26133
  2025 01 17 03 21 02.91 28.3412 87.5458  0.08  0.78 26134
  2025 01 17 03 21 18.48 28.4660 87.4957  8.44  0.87 26135
  2025 01 17 03 21 50.86 28.9308 87.4558  7.46  0.79 26136
  2025 01 17 03 21 54.33 28.4767 87.4817  8.98  0.47 26137
  2025 01 17 03 22 31.27 28.4840 87.5290  6.30  1.20 26138
  2025 01 17 03 23 24.89 28.5048 87.4765  6.93  0.65 26139
  2025 01 17 03 23 53.96 28.8883 87.4638  5.42  0.99 26140
  2025 01 17 03 24 34.88 28.5398 87.4830  8.42  1.10 26141
  2025 01 17 03 25 08.44 28.8085 87.4572 12.46  2.87 26142
  2025 01 17 03 25 56.17 28.7162 87.5323  9.30  1.57 26143
  2025 01 17 03 26 30.44 28.9598 87.5027  8.83  1.20 26144
  2025 01 17 03 27 08.25 28.9940 87.4938  2.64  1.44 26145
  2025 01 17 03 27 22.87 28.4528 87.4787 12.78  1.51 26146
  2025 01 17 03 28 04.68 28.4680 87.5438  8.47  0.47 26147
  2025 01 17 03 28 11.74 28.5220 87.4333  9.50  0.46 26148
  2025 01 17 03 28 44.72 28.5892 87.4107 13.69  1.94 26149
  2025 01 17 03 29 18.78 28.9077 87.5393  4.49  1.28 26150
  2025 01 17 03 29 23.83 28.4472 87.5335  7.19  0.87 26151
  2025 01 17 03 29 41.99 28.4757 87.4388  9.89  0.43 26152
  2025 01 17 03 29 55.42 28.4640 87.4983  6.35  0.45 26153
  2025 01 17 03 30 16.70 28.6763 87.4412 10.04  0.74 26154
  2025 01 17 03 30 27.75 28.4782 87.5130  8.00  0.72 26155
  2025 01 17 03 30 39.52 28.8678 87.5415 14.28  1.33 26156
  2025 01 17 03 30 42.78 28.4363 87.5460  6.26  0.86 26157
  2025 01 17 03 30 58.17 28.5145 87.5140  6.71  0.39 26158
  2025 01 17 03 31 05.40 28.5362 87.4305  6.42  0.92 26159
  2025 01 17 03 31 27.24 28.8127 87.4673 11.78  2.01 26160
  2025 01 17 03 31 56.38 28.6785 87.4368  9.55  1.23 26161
  2025 01 17 03 32 23.70 28.4558 87.5368  7.49  0.82 26162
  2025 01 17 03 32 40.29 28.9360 87.5432  6.31  1.92 26163
  2025 01 17 03 33 09.55 28.4918 87.5428  8.42  0.66 26164
  2025 01 17 03 33 36.04 29.0747 87.4702  1.92  2.49 26165
  2025 01 17 03 34 25.32 28.6553 87.5152  5.74  0.47 26166
  2025 01 17 03 34 48.71 28.6995 87.5113  6.09  0.71 26167
  2025 01 17 03 35 24.71 28.5162 87.4252  8.32  0.66 26168
  2025 01 17 03 35 39.53 28.9212 87.5250  9.79  0.80 26169
  2025 01 17 03 36 13.89 28.5197 87.4873 14.02  0.32 26170
  2025 01 17 03 36 33.66 28.4610 87.4725  7.44  0.55 26171
  2025 01 17 03 36 47.31 28.4842 87.5317  6.65  0.58 26172
  2025 01 17 03 36 50.00 28.9550 87.4845  7.39  1.03 26173
  2025 01 17 03 37 18.52 28.4970 87.4732  6.88  0.71 26174
  2025 01 17 03 37 52.95 28.6152 87.4735  8.07  1.40 26175
  2025 01 17 03 38 07.92 28.5745 87.4267  9.94  1.01 26176
  2025 01 17 03 38 29.98 28.5507 87.4912  7.91  1.29 26177
  2025 01 17 03 38 49.60 28.4888 87.4768  9.03  0.66 26178
  2025 01 17 03 39 09.46 28.4743 87.5120  6.06  0.89 26179
  2025 01 17 03 39 15.89 28.7795 87.3840 11.35  0.94 26180
  2025 01 17 03 39 33.56 28.4708 87.5080  4.40  0.74 26181
  2025 01 17 03 39 45.87 29.0942 87.4303  0.55  1.59 26182
  2025 01 17 03 40 46.66 28.4407 87.5453  8.28  0.41 26183
  2025 01 17 03 41 23.31 28.5120 87.5200  5.40  1.25 26184
  2025 01 17 03 41 52.42 28.8952 87.4773 16.62  1.06 26185
  2025 01 17 03 42 05.55 28.4658 87.5073  3.42  0.81 26186
  2025 01 17 03 42 15.26 28.9142 87.4748  7.77  1.02 26187
  2025 01 17 03 42 25.66 28.4370 87.4790 10.44  0.86 26188
  2025 01 17 03 42 36.87 28.8810 87.4650  3.39  0.88 26189
  2025 01 17 03 43 00.41 28.4542 87.5333  7.23  0.75 26190
  2025 01 17 03 43 18.89 28.9897 87.4922  4.23  2.31 26191
  2025 01 17 03 43 23.45 28.4755 87.4783 10.26  1.77 26192
  2025 01 17 03 44 29.45 28.5228 87.4968  8.11  0.92 26193
  2025 01 17 03 44 38.15 28.4335 87.4445  2.22  1.12 26194
  2025 01 17 03 45 35.01 28.4582 87.5025  9.56  0.54 26195
  2025 01 17 03 45 54.95 28.4492 87.4850  8.32  0.78 26196
  2025 01 17 03 46 04.37 28.4595 87.4510  9.90  0.77 26197
  2025 01 17 03 46 24.32 28.4778 87.5268  6.68  0.89 26198
  2025 01 17 03 46 40.44 28.4510 87.4885  3.86  0.64 26199
  2025 01 17 03 46 48.84 28.4385 87.5498  3.18  0.83 26200
  2025 01 17 03 47 01.87 28.7673 87.4557 13.62  1.55 26201
  2025 01 17 03 47 30.79 28.4945 87.4283  9.58  0.92 26202
  2025 01 17 03 47 43.05 28.9357 87.4307  3.96  1.30 26203
  2025 01 17 03 47 57.07 28.9325 87.4630  8.04  1.54 26204
  2025 01 17 03 48 21.59 28.5233 87.4820  7.95  0.45 26205
  2025 01 17 03 48 44.63 28.4732 87.4868  9.10  1.00 26206
  2025 01 17 03 48 53.66 28.8640 87.5002  8.72  1.19 26207
  2025 01 17 03 49 00.55 28.4547 87.5347  7.54  0.77 26208
  2025 01 17 03 49 19.43 28.5082 87.5075  6.10  1.35 26209
  2025 01 17 03 49 46.96 28.6367 87.4642 10.09  0.41 26210
  2025 01 17 03 50 20.53 28.5268 87.4497  8.91  1.34 26211
  2025 01 17 03 50 45.32 28.4618 87.5168  5.58  1.09 26212
  2025 01 17 03 50 54.37 28.4812 87.4492  9.89  1.06 26213
  2025 01 17 03 51 12.69 28.7940 87.3808 10.54  0.56 26214
  2025 01 17 03 51 27.54 28.7103 87.4130 14.53  0.21 26215
  2025 01 17 03 51 35.21 28.5828 87.4435 12.56  0.45 26216
  2025 01 17 03 52 04.34 28.6950 87.4298 10.96  0.82 26217
  2025 01 17 03 52 06.40 28.5052 87.4148  7.59  0.78 26218
  2025 01 17 03 52 33.52 28.4437 87.5205  3.96  2.07 26219
  2025 01 17 03 53 37.86 28.4495 87.4925  9.61  1.23 26220
  2025 01 17 03 54 14.26 28.4947 87.5008  8.58  0.71 26221
  2025 01 17 03 54 35.56 28.5755 87.4233 15.33  0.30 26222
  2025 01 17 03 54 43.45 28.6878 87.4355 10.33  0.28 26223
  2025 01 17 03 55 15.67 28.5330 87.4788  8.36  0.51 26224
  2025 01 17 03 56 16.53 28.4248 87.5423  6.04  0.70 26225
  2025 01 17 03 56 45.34 29.0238 87.4510  0.31  1.68 26226
  2025 01 17 03 56 47.89 28.4388 87.4063  4.89  0.93 26227
  2025 01 17 03 57 11.68 28.9013 87.4778  7.30  0.81 26228
  2025 01 17 03 57 16.07 28.4922 87.5348  6.19  0.35 26229
  2025 01 17 03 57 48.37 28.9287 87.5488  0.61  1.08 26230
  2025 01 17 03 57 51.48 28.5277 87.4317 12.38  0.98 26231
  2025 01 17 03 58 12.91 28.3537 87.5837  6.40  0.97 26232
  2025 01 17 03 58 18.74 28.7472 87.5300 10.35  0.92 26233
  2025 01 17 03 58 34.68 28.9437 87.4592  6.84  0.89 26234
  2025 01 17 03 58 59.61 28.4478 87.5468  4.28  1.56 26235
  2025 01 17 03 59 43.36 28.3797 87.6367  0.30  0.99 26236
  2025 01 17 03 59 50.36 28.4363 87.5308  3.90  0.89 26237
  2025 01 17 04 00 30.09 28.7038 87.4387 12.67  0.28 26238
  2025 01 17 04 00 35.10 28.4768 87.5197  5.61  0.20 26239
  2025 01 17 04 00 56.67 28.8933 87.4763  5.61  0.61 26240
  2025 01 17 04 00 59.22 28.7053 87.5003 10.11  0.36 26241
  2025 01 17 04 01 31.42 28.4930 87.5047 14.80  0.40 26242
  2025 01 17 04 01 36.17 28.7398 87.5380 17.35  0.56 26243
  2025 01 17 04 01 53.89 28.5578 87.4268 13.98  0.43 26244
  2025 01 17 04 02 17.53 28.4863 87.4918  6.35  0.41 26245
  2025 01 17 04 03 01.48 28.8793 87.5282  9.47  1.01 26246
  2025 01 17 04 03 17.42 28.4655 87.4885  5.81  0.44 26247
  2025 01 17 04 03 44.50 28.3533 87.5437  3.92  0.59 26248
  2025 01 17 04 03 55.08 28.5103 87.4187 10.25  0.59 26249
  2025 01 17 04 04 04.23 28.8432 87.4920 13.85  0.49 26250
  2025 01 17 04 04 36.67 28.6480 87.5032 10.27  1.01 26251
  2025 01 17 04 04 53.38 28.5227 87.4988  9.01  0.63 26252
  2025 01 17 04 05 22.70 28.9112 87.4232 11.33  1.19 26253
  2025 01 17 04 06 06.36 28.4708 87.4582 11.72  1.84 26254
  2025 01 17 04 07 02.92 28.4330 87.5350  6.32  0.55 26255
  2025 01 17 04 07 27.83 28.8755 87.5285 14.62  2.03 26256
  2025 01 17 04 07 45.03 28.4940 87.4843  8.32  0.92 26257
  2025 01 17 04 07 53.33 28.4860 87.5130  7.73  0.88 26258
  2025 01 17 04 08 14.05 28.9165 87.5365  9.30  0.62 26259
  2025 01 17 04 08 35.23 28.4128 87.5178  2.82  0.36 26260
  2025 01 17 04 08 51.29 28.5720 87.4243 11.85  0.45 26261
  2025 01 17 04 09 05.98 28.9365 87.5272  3.44  0.95 26262
  2025 01 17 04 09 11.57 28.4343 87.4990  4.08  0.63 26263
  2025 01 17 04 09 28.86 28.6352 87.4797  9.97  0.55 26264
  2025 01 17 04 09 37.80 28.4252 87.4830  7.72  0.61 26265
  2025 01 17 04 09 45.45 28.4955 87.5132  4.91  0.56 26266
  2025 01 17 04 09 52.35 28.9015 87.4730 12.08  0.72 26267
  2025 01 17 04 10 08.20 28.4447 87.4752 10.72  0.63 26268
  2025 01 17 04 10 19.38 28.4515 87.5145  3.69  0.95 26269
  2025 01 17 04 10 56.13 28.4672 87.4870  5.70  1.74 26270
  2025 01 17 04 11 28.72 28.4887 87.4892  7.57  0.57 26271
  2025 01 17 04 11 47.93 28.4475 87.4890  8.53  0.51 26272
  2025 01 17 04 11 53.51 28.8732 87.5642  8.14  0.66 26273
  2025 01 17 04 12 00.07 28.5128 87.5097  8.78  0.34 26274
  2025 01 17 04 12 07.86 28.4420 87.5372  6.77  0.84 26275
  2025 01 17 04 12 16.47 28.6900 87.4483 13.71  0.70 26276
  2025 01 17 04 12 28.28 28.5488 87.4347 14.77  1.14 26277
  2025 01 17 04 12 37.14 28.9848 87.4593  0.96  1.59 26278
  2025 01 17 04 12 56.52 28.4813 87.4918  5.47  0.90 26279
  2025 01 17 04 13 19.78 28.4945 87.4565  8.56  0.68 26280
  2025 01 17 04 13 35.66 28.5432 87.4360 14.01  0.82 26281
  2025 01 17 04 13 54.31 28.9548 87.4740  7.92  2.05 26282
  2025 01 17 04 14 33.84 28.8480 87.4887 10.42  1.17 26283
  2025 01 17 04 14 37.06 28.4555 87.4683  2.38  0.89 26284
  2025 01 17 04 14 59.95 28.6803 87.4883  9.18  0.51 26285
  2025 01 17 04 15 16.91 28.4598 87.5153  5.13  0.63 26286
  2025 01 17 04 15 33.96 28.9828 87.4287  9.30  0.92 26287
  2025 01 17 04 15 50.81 28.6540 87.4873  9.04  0.73 26288
  2025 01 17 04 16 11.21 28.4657 87.5303  5.67  0.42 26289
  2025 01 17 04 16 27.20 28.7197 87.4377 11.90  0.57 26290
  2025 01 17 04 16 50.88 28.4660 87.4675  6.25  0.68 26291
  2025 01 17 04 17 11.96 28.4365 87.5337  6.21  1.01 26292
  2025 01 17 04 17 18.99 28.9395 87.4898  2.70  0.88 26293
  2025 01 17 04 17 40.96 28.4580 87.5117  3.93  0.63 26294
  2025 01 17 04 17 45.86 28.4523 87.5420  7.55  0.53 26295
  2025 01 17 04 18 09.49 28.9873 87.4302  8.73  2.22 26296
  2025 01 17 04 18 14.07 28.5640 87.4318 11.28  2.18 26297
  2025 01 17 04 18 46.47 28.5703 87.4315 11.76  0.67 26298
  2025 01 17 04 19 09.52 28.4412 87.5377  7.15  2.44 26299
  2025 01 17 04 20 02.59 28.3552 87.7228  0.87  1.15 26300
  2025 01 17 04 20 31.52 28.5890 87.5140 12.49  0.22 26301
  2025 01 17 04 20 45.13 28.4860 87.4023 10.83  0.29 26302
  2025 01 17 04 21 16.27 28.9892 87.5010  3.46  0.81 26303
  2025 01 17 04 21 29.73 28.6507 87.4597 11.05  0.69 26304
  2025 01 17 04 21 55.94 28.4143 87.4562  3.74  0.28 26305
  2025 01 17 04 22 09.87 28.4560 87.4998  5.33  0.53 26306
  2025 01 17 04 22 13.78 28.9500 87.4982  8.31  0.89 26307
  2025 01 17 04 22 37.36 28.6582 87.4882  6.43  0.12 26308
  2025 01 17 04 23 07.62 28.4457 87.5250  5.84  0.23 26309
  2025 01 17 04 23 25.40 28.4218 87.4803  6.75  0.50 26310
  2025 01 17 04 23 51.27 28.4382 87.5363  6.65  1.28 26311
  2025 01 17 04 24 30.97 28.8338 87.4993 13.05  0.72 26312
  2025 01 17 04 24 35.11 28.4437 87.4908  8.63  0.61 26313
  2025 01 17 04 24 40.77 28.4945 87.4903  3.84  0.52 26314
  2025 01 17 04 24 48.41 28.9070 87.4783  5.42  0.71 26315
  2025 01 17 04 25 06.31 28.5300 87.4498  8.63  0.82 26316
  2025 01 17 04 25 10.23 28.8707 87.5238  9.06  0.79 26317
  2025 01 17 04 25 32.49 28.3997 87.7192  0.44  2.25 26318
  2025 01 17 04 26 11.41 29.0057 87.4478 11.68  1.46 26319
  2025 01 17 04 26 19.62 28.5120 87.4778  9.69  1.04 26320
  2025 01 17 04 26 52.08 28.4655 87.5085  7.83  1.19 26321
  2025 01 17 04 27 03.49 28.9273 87.4610  7.15  1.42 26322
  2025 01 17 04 27 15.23 28.4717 87.5477  7.12  1.05 26323
  2025 01 17 04 27 21.85 28.9697 87.4933  5.30  0.94 26324
  2025 01 17 04 27 44.35 28.4115 87.4845  9.35  0.94 26325
  2025 01 17 04 28 41.41 28.8213 87.4763 13.80  0.64 26326
  2025 01 17 04 29 01.83 28.7313 87.4013  8.06  0.27 26327
  2025 01 17 04 29 24.79 28.4508 87.5320  6.99  0.95 26328
  2025 01 17 04 29 35.12 28.5302 87.4820  9.78  1.27 26329
  2025 01 17 04 30 01.72 28.5270 87.4750  8.76  0.62 26330
  2025 01 17 04 30 38.90 28.2910 87.5923  0.08  2.98 26331
  2025 01 17 04 31 20.36 28.4068 87.7205  0.58  1.59 26332
  2025 01 17 04 31 57.43 28.4962 87.5315  6.17  0.59 26333
  2025 01 17 04 32 04.34 28.6515 87.4337 12.93  0.66 26334
  2025 01 17 04 32 26.24 28.4587 87.5387  7.81  0.30 26335
  2025 01 17 04 32 39.94 28.4692 87.4888  9.70  0.42 26336
  2025 01 17 04 32 56.86 28.4455 87.5318  6.70  1.27 26337
  2025 01 17 04 33 05.49 28.7000 87.3977  7.48  1.32 26338
  2025 01 17 04 33 30.95 28.5718 87.4367 12.62  0.91 26339
  2025 01 17 04 33 41.46 28.3713 87.5428  5.45  0.84 26340
  2025 01 17 04 34 01.49 28.9247 87.4442  7.23  1.05 26341
  2025 01 17 04 34 21.06 28.4567 87.5203  5.08  0.61 26342
  2025 01 17 04 34 26.39 28.8972 87.5232  8.47  0.77 26343
  2025 01 17 04 34 52.11 28.4353 87.4872  7.85  0.88 26344
  2025 01 17 04 35 03.53 28.4633 87.4905 10.19  0.65 26345
  2025 01 17 04 35 19.75 28.5887 87.4145 13.52  0.46 26346
  2025 01 17 04 35 30.08 28.4597 87.5402  8.26  0.29 26347
  2025 01 17 04 35 33.38 28.9025 87.4725  7.94  0.83 26348
  2025 01 17 04 35 43.07 28.4773 87.5337  6.30  0.50 26349
  2025 01 17 04 36 04.57 28.4390 87.4840  8.21  0.78 26350
  2025 01 17 04 36 12.11 28.8680 87.4853 11.57  0.66 26351
  2025 01 17 04 36 42.06 28.4830 87.5443  8.58  0.43 26352
  2025 01 17 04 36 49.69 28.4683 87.4728  6.68  0.32 26353
  2025 01 17 04 37 05.18 28.8157 87.5510 13.11  0.51 26354
  2025 01 17 04 37 20.53 28.4552 87.4788 10.32  0.42 26355
  2025 01 17 04 37 34.37 28.7298 87.4618 14.81  0.43 26356
  2025 01 17 04 37 48.62 28.4910 87.4680 11.61  0.44 26357
  2025 01 17 04 37 53.62 28.6992 87.5087 11.02  0.53 26358
  2025 01 17 04 38 02.99 28.6348 87.4788  8.81  0.23 26359
  2025 01 17 04 38 26.64 28.4712 87.5175  6.26  0.80 26360
  2025 01 17 04 38 36.42 28.4980 87.4233  8.51  1.29 26361
  2025 01 17 04 38 48.36 28.4223 87.5442  0.13  0.94 26362
  2025 01 17 04 39 01.59 28.7027 87.5180 14.49  0.71 26363
  2025 01 17 04 39 23.93 28.5207 87.4377  9.30  0.45 26364
  2025 01 17 04 39 47.53 28.4582 87.5373  7.26  0.38 26365
  2025 01 17 04 40 03.58 28.9203 87.5115  8.75  1.20 26366
  2025 01 17 04 40 06.37 28.6090 87.5038 14.43  0.68 26367
  2025 01 17 04 40 18.15 28.4673 87.4863  8.79  0.46 26368
  2025 01 17 04 40 38.61 28.4448 87.4920  8.60  0.37 26369
  2025 01 17 04 40 49.73 29.0267 87.4395  6.24  0.59 26370
  2025 01 17 04 40 53.37 28.5213 87.5083  8.17  0.40 26371
  2025 01 17 04 41 49.72 28.9043 87.5423 10.89  0.83 26372
  2025 01 17 04 41 51.66 28.4105 87.4587  4.11  0.65 26373
  2025 01 17 04 42 03.75 28.7313 87.4115 15.23  0.42 26374
  2025 01 17 04 42 16.08 28.4903 87.5020  8.73  0.71 26375
  2025 01 17 04 42 45.96 28.8650 87.4943 13.42  1.41 26376
  2025 01 17 04 42 52.61 28.3813 87.6710  0.46  1.08 26377
  2025 01 17 04 43 23.42 28.8992 87.5153  7.79  0.87 26378
  2025 01 17 04 43 39.73 28.4357 87.5437  7.24  0.29 26379
  2025 01 17 04 43 45.53 28.4953 87.5318  7.58  0.34 26380
  2025 01 17 04 43 53.26 28.4878 87.4698 12.72  0.41 26381
  2025 01 17 04 43 57.81 28.9000 87.5162  7.73  0.66 26382
  2025 01 17 04 44 20.37 28.5600 87.4343 10.57  1.07 26383
  2025 01 17 04 44 40.33 28.4562 87.5347  7.45  0.65 26384
  2025 01 17 04 44 48.21 28.4260 87.4817  8.09  0.64 26385
  2025 01 17 04 45 13.87 28.4672 87.5120  5.77  1.03 26386
  2025 01 17 04 45 25.55 28.9843 87.4253  5.56  1.78 26387
  2025 01 17 04 46 08.05 28.4745 87.5100  7.87  0.22 26388
  2025 01 17 04 46 24.58 28.4838 87.5055  7.65  0.45 26389
  2025 01 17 04 46 37.04 28.9130 87.4637  9.01  1.34 26390
  2025 01 17 04 46 50.10 28.4907 87.4632  8.90  0.80 26391
  2025 01 17 04 47 13.27 28.6477 87.4483 10.30  0.49 26392
  2025 01 17 04 47 19.87 28.3853 87.4423  4.37  0.47 26393
  2025 01 17 04 47 29.47 28.5245 87.4507  9.63  0.25 26394
  2025 01 17 04 48 13.57 28.8223 87.5723  9.72  0.72 26395
  2025 01 17 04 49 23.20 28.3495 87.6647  3.43  3.13 26396
  2025 01 17 04 49 48.85 28.4477 87.5163  4.74  1.95 26397
  2025 01 17 04 50 25.04 28.4610 87.5177  4.25  1.03 26398
  2025 01 17 04 50 32.67 28.4535 87.5300  7.73  1.03 26399
  2025 01 17 04 50 35.95 28.5498 87.7043 10.61  1.42 26400
  2025 01 17 04 51 05.68 28.6650 87.4692  9.96  0.52 26401
  2025 01 17 04 51 45.00 28.5213 87.5030  7.29  0.60 26402
  2025 01 17 04 51 52.73 28.4540 87.5320  8.25  0.63 26403
  2025 01 17 04 52 02.15 28.5510 87.7125  1.03  1.29 26404
  2025 01 17 04 52 07.18 28.4442 87.5317  6.66  1.08 26405
  2025 01 17 04 52 13.64 28.4085 87.5515  2.80  1.17 26406
  2025 01 17 04 52 41.17 28.4358 87.5315  5.67  0.84 26407
  2025 01 17 04 52 52.75 28.4193 87.5392  4.64  0.89 26408
  2025 01 17 04 53 02.52 28.5563 87.6912  7.53  1.51 26409
  2025 01 17 04 53 34.99 28.5543 87.6995  7.34  1.63 26410
  2025 01 17 04 53 48.42 28.4562 87.5375  7.41  0.86 26411
  2025 01 17 04 54 09.84 28.5033 87.4238  8.50  0.97 26412
  2025 01 17 04 54 56.89 28.4755 87.5472  8.06  0.53 26413
  2025 01 17 04 55 04.71 28.5527 87.6840  9.39  0.75 26414
  2025 01 17 04 55 16.16 28.4568 87.4895  3.67  0.46 26415
  2025 01 17 04 55 43.23 28.6532 87.4507 11.89  0.64 26416
  2025 01 17 04 55 51.76 28.9475 87.4748  6.24  1.16 26417
  2025 01 17 04 55 55.50 28.4785 87.5310  6.45  0.92 26418
  2025 01 17 04 56 01.64 28.6642 87.4455 12.58  0.77 26419
  2025 01 17 04 56 16.73 28.8173 87.4650 12.88  1.00 26420
  2025 01 17 04 56 26.32 28.4810 87.4815  9.69  0.56 26421
  2025 01 17 04 57 07.26 28.6533 87.4712 10.51  0.99 26422
  2025 01 17 04 57 33.71 28.4520 87.4910  9.13  1.08 26423
  2025 01 17 04 58 15.41 28.3555 87.6625  0.08  1.70 26424
  2025 01 17 04 58 36.97 28.9580 87.4693  7.70  1.19 26425
  2025 01 17 04 59 19.10 28.5188 87.4255  8.79  1.08 26426
  2025 01 17 04 59 23.05 28.8658 87.5040 12.00  1.04 26427
  2025 01 17 04 59 48.05 28.5210 87.4270  9.98  0.68 26428
  2025 01 17 05 00 03.86 28.5173 87.4290  9.28  0.59 26429
  2025 01 17 05 00 26.46 28.4525 87.4903  8.54  0.58 26430
  2025 01 17 05 00 48.89 28.7355 87.5487  4.39  0.65 26431
  2025 01 17 05 01 11.05 28.5673 87.4087 14.60  0.32 26432
  2025 01 17 05 01 44.14 28.4527 87.5143  2.76  0.16 26433
  2025 01 17 05 02 37.59 28.3545 87.6645  0.53  2.50 26434
  2025 01 17 05 03 10.06 28.5617 87.4260 11.44  0.91 26435
  2025 01 17 05 03 29.01 28.8742 87.5300  6.82  1.80 26436
  2025 01 17 05 03 36.34 28.3075 87.3582  0.49  1.98 26437
